Day,Ad name,Campaign name,Campaign ID,Platform,Age,Gender,Impression device,Amount Spent,Clicks,CPC-cost per link click,"CPM-cost per 1,000 impressions",Video average play time,Impressions,Reach,Frequency
3/13/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,female,android_smartphone,54.08,115,1.2,21.49,4,2517,1,1
3/13/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,male,iphone,19.14,10,2.13,42.82,6,447,1,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,male,iphone,0.00,0,,0,3,1,32,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,unknown,android_smartphone,0.22,0,0,15.71,14,14,1,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,unknown,android_tablet,0.05,0,0,12.5,11,4,149,1.07
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,male,android_smartphone,1.30,1,1.3,12.62,13,103,19,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,male,android_smartphone,19.08,1,19.08,22.71,15,840,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,android_smartphone,23.57,22,1.81,42.55,8,554,60,1.03
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,unknown,android_smartphone,2.80,2,1.4,54.9,6,51,600,1.04
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,male,android_smartphone,26.98,30,1.8,61.6,6,438,49,1.33
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,unknown,desktop,5.28,1,5.28,69.47,7,76,222,1.11
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,female,desktop,21.02,20,1.91,65.69,7,320,5,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,male,android_smartphone,2.94,0,0,75.38,12,39,1,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,male,android_tablet,0.02,0,0,20,16,1,1,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,female,iphone,1.45,0,0,17.47,13,83,1,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,male,android_tablet,1.60,1,1.6,20.51,14,78,2,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,female,iphone,0.06,0,0,15,3,4,3,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,male,desktop,0.70,1,0.7,17.95,14,39,4,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,female,android_smartphone,0.02,0,0,6.67,1,3,1,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,male,android_smartphone,3.43,5,1.72,9.17,11,374,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,female,android_smartphone,0.44,0,0,62.86,,7,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,unknown,android_smartphone,18.51,23,1.68,79.78,0,232,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,unknown,iphone,0.38,0,0,54.29,0,7,3,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,male,desktop,9.85,16,1.41,40.7,0,242,102,1.13
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,female,ipad,0.00,0,,0,5,2,1,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,unknown,iphone,0.75,1,0.75,22.73,15,33,4,1.25
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,male,android_smartphone,0.93,0,0,54.71,0,17,309,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,female,iphone,9.05,7,4.53,66.06,0,137,4,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,female,android_tablet,0.24,0,0,17.14,10,14,3,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,desktop,1.96,1,1.96,17.5,13,112,4,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,18-24,female,android_smartphone,1.67,0,0,21.69,15,77,4,1
3/13/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,female,iphone,4.07,13,1.02,14.59,4,279,1,1
3/13/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,55-64,female,android_smartphone,1.35,0,0,16.88,3,80,26,1.15
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,female,iphone,0.04,0,0,40,16,1,18,1.33
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,ipad,8.31,1,8.31,21.64,15,384,1,1
3/14/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,65+,female,android_smartphone,1.44,0,0,13.21,1,109,42,1
3/14/2023,Project In Person_Imaging_Leads_Retargeting_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,55-64,female,android_smartphone,1.71,3,0.86,9.19,1,186,1,1
3/14/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,45-54,female,android_smartphone,3.23,1,0,19.58,2,165,1,1
3/14/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,65+,unknown,iphone,2.95,1,2.95,25.65,1,115,3,1
3/14/2023,Project In Person_Imaging_Leads_Retargeting_All_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,65+,female,iphone,6.89,2,3.45,18.52,2,372,1,1
3/14/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,65+,male,iphone,11.60,5,11.6,19.05,2,609,2,1
3/14/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,55-64,female,iphone,0.19,0,0,10,1,19,1,1
3/14/2023,Project In Person_Imaging_Leads_Retargeting_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,25-34,female,iphone,0.21,0,0,11.67,1,18,1,1
3/14/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,unknown,android_smartphone,0.55,0,0,18.33,2,30,1,1
3/14/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,55-64,female,android_smartphone,6.08,5,3.04,22.27,4,273,1,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,female,android_smartphone,0.04,0,0,10,4,4,1,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,android_smartphone,0.61,0,0,17.94,15,34,1,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,55-64,unknown,android_smartphone,0.07,0,0,23.33,12,3,9,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,male,iphone,2.25,0,0,16.3,13,138,1,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,male,android_smartphone,0.02,0,0,20,1,1,229,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,female,ipad,3.08,1,3.08,19.62,15,157,1,2
3/14/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,male,ipad,1.42,3,0.71,41.76,5,34,1,1
3/14/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,unknown,iphone,1.12,0,0,101.82,3,11,3,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,android_smartphone,3.62,1,3.62,22.07,15,164,1,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,male,ipad,111.37,302,1.21,24.45,5,4555,1,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,female,iphone,6.60,5,1.65,20.56,5,321,24,1.08
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,unknown,iphone,8.29,1,8.29,53.14,7,156,2,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,male,android_smartphone,24.43,59,0.98,54.41,6,449,6,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,18-24,male,ipad,9.11,6,1.82,50.05,7,182,1,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,male,iphone,82.87,169,1.48,59.7,7,1388,1,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,female,android_smartphone,0.30,0,0,150,1,2,2,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,female,iphone,0.16,0,0,40,3,4,15,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,male,android_smartphone,0.25,0,0,250,0,1,2,1
3/14/2023,,Project In Person_Imaging_Leads,6288168583797,instagram,65+,female,ipad,2.07,2,1.04,18.65,2,111,2,1
3/14/2023,,Project In Person_Imaging_Leads,6288168583797,facebook,45-54,female,desktop,2.31,5,1.16,20.81,1,111,2,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,male,iphone,1.35,0,0,10.07,0,134,8,1.25
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,male,android_tablet,4.80,15,0.69,18.32,0,262,3,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,unknown,iphone,2.50,2,1.25,55.56,0,45,4,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,female,ipad,7.41,14,1.06,50.07,0,148,1,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,female,android_smartphone,0.31,1,0,62,3,5,1,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,unknown,iphone,6.37,10,1.27,39.81,0,160,4,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,female,iphone,0.98,3,0.33,30.63,0,32,3,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,unknown,android_smartphone,0.83,0,0,23.06,15,36,1,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,18-24,female,android_smartphone,1.13,7,0.16,9.42,18,120,1,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,55-64,female,iphone,0.02,0,0,5,14,4,2,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,male,android_smartphone,0.00,0,0,0,6,4,18,1.17
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,male,ipad,0.14,1,0,4.38,6,32,45,1.07
3/14/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,messenger,65+,unknown,other,0.04,0,0,40,0,1,1,1
3/14/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,55-64,male,iphone,15.94,8,1.99,43.32,4,368,4,1
3/14/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,35-44,male,desktop,58.12,132,1.04,23.7,4,2452,7,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,18-24,female,android_smartphone,17.84,2,8.92,21.68,15,823,236,1.02
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,unknown,ipad,0.03,0,0,15,16,2,5,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,male,iphone,5.00,7,1.25,34.01,7,147,1,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,female,android_smartphone,0.74,0,0,92.5,34,8,10,1.1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,female,android_smartphone,10.86,7,2.17,90.5,6,120,42,1.4
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,female,android_smartphone,7.18,12,0.8,67.74,7,106,5,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,female,android_tablet,0.37,1,0.37,41.11,8,9,1,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,65+,male,android_tablet,0.03,0,,30,16,1,1,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,unknown,iphone,1.32,2,0.66,13.61,13,97,9,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,female,ipad,1.69,1,1.69,19.88,15,85,2,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,18-24,unknown,ipad,0.05,0,,16.67,13,3,1,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,female,iphone,1.14,0,,17.27,14,66,2,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,18-24,unknown,desktop,0.04,0,,13.33,7,3,1,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,female,iphone,0.81,0,,810,0,1,1,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,male,iphone,3.46,3,3.46,57.67,0,60,19,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,female,android_smartphone,1.95,3,0.98,47.56,0,41,4,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,unknown,android_smartphone,0.82,1,0.82,20,14,41,42,1.17
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,female,iphone,0.02,0,,10,0,2,2,1
3/14/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,android_smartphone,2.67,2,1.34,70.26,0,38,632,1.01
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,android_smartphone,4.32,1,4.32,18.46,14,234,2,1
3/14/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,female,ipad,0.38,0,,20,12,19,1,1
